id,type,DOM,sentence,surprisal_list,surprisal_obj
0,0,1,Juan golpeó a la actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.271688129662566), ('Ġa', 1.8259109111250944), ('Ġla', 3.9674113624446496), ('Ġactriz', 5.308578853153866), ('Ġen', 4.914179983028032), ('Ġla', 1.8033688011112043), ('Ġcalle', 6.086369703750314), ('Ġen', 5.410106403333613), ('Ġdiez', 8.330014091070309), 3.4883915246494857]",5.308578853153866
0,1,1,Juan golpeó a una actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.271688129662566), ('Ġa', 1.8259109111250944), ('Ġuna', 6.672464564111456), ('Ġactriz', 6.243812253378578), ('Ġen', 4.05757980250021), ('Ġla', 1.7244714160625891), ('Ġcalle', 5.860948603611414), ('Ġen', 6.266706583861435), ('Ġdiez', 8.040488865579409), 2.423276826493181]",6.243812253378578
0,3,0,Juan golpeó la actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.279202166333866), ('Ġla', 2.355650496451511), ('Ġactriz', 8.573750655595497), ('Ġen', 4.485879892764121), ('Ġla', 1.645574031013974), ('Ġcalle', 6.447043463972555), ('Ġen', 5.3650221833058325), ('Ġdiez', 8.113750723124552), 3.6067376022224087]",8.573750655595497
0,4,0,Juan golpeó una actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.279202166333866), ('Ġuna', 6.041285483722534), ('Ġactriz', 8.271545493221781), ('Ġen', 3.8997850324029795), ('Ġla', 1.7582845810834242), ('Ġcalle', 6.447043463972555), ('Ġen', 6.1314539237780945), ('Ġdiez', 7.950320425523849), 2.5810715965904114]",8.271545493221781
0,2,1,Juan golpeó a la piedra en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.271688129662566), ('Ġa', 1.8259109111250944), ('Ġla', 3.9674113624446496), ('Ġpiedra', 4.6433224423923845), ('Ġen', 6.356875023916995), ('Ġla', 2.1527715063265003), ('Ġcalle', 7.754485844778179), ('Ġen', 6.762633004167016), ('Ġdiez', 6.062418711860556), 2.1696780888369176]",4.6433224423923845
0,5,0,Juan golpeó la piedra en la calle en diez segundos.,"[('ĠgolpeÃ³', 10.279202166333866), ('Ġla', 2.355650496451511), ('Ġpiedra', 4.514035516502173), ('Ġen', 6.356875023916995), ('Ġla', 2.1865846713473354), ('Ġcalle', 8.1602438250282), ('Ġen', 6.942969884278137), ('Ġdiez', 5.55522123654803), 1.679387196034809]",4.514035516502173
39,0,1,Valeria admiró a la cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġa', 2.614884761611246), ('Ġla', 3.2460638420001677), ('Ġcantante', 4.094562951741748), ('Ġen', 5.658069613486403), ('Ġel', 2.1753136163403903), ('Ġteatro', 3.817013222195727), ('Ġdurante', 7.123306764389257), ('Ġel', 2.389463661472346), 1.5892077490895935]",4.094562951741748
39,1,1,Valeria admiró a una cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġa', 2.614884761611246), ('Ġuna', 6.852801444222576), ('Ġcantante', 5.096630185952955), ('Ġen', 4.508422002778011), ('Ġel', 2.7501374216945864), ('Ġteatro', 2.5352829356246973), ('Ġdurante', 8.47583336522266), ('Ġel', 2.7952216417223665), 1.3468470457713098]",5.096630185952955
39,3,0,Valeria admiró la cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġla', 2.5247163215556863), ('Ġcantante', 6.726002075394445), ('Ġen', 4.846553652986362), ('Ġel', 1.9724346262153798), ('Ġteatro', 3.3957575413111565), ('Ġdurante', 7.754485844778179), ('Ġel', 2.5134452665487412), 1.4905860177788246]",6.726002075394445
39,4,0,Valeria admiró una cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġuna', 7.934822724889299), ('Ġcantante', 7.461438414597608), ('Ġen', 4.05757980250021), ('Ġel', 2.7050532016668063), ('Ġteatro', 2.2367760881751373), ('Ġdurante', 8.656170245333781), ('Ġel', 2.930474301805707), 1.2904917707365846]",7.461438414597608
39,2,1,Valeria admiró a la escenografía en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġa', 2.614884761611246), ('Ġla', 3.2460638420001677), ('ĠescenografÃŃa', 3.9772295080171056), ('Ġen', 5.590443283444733), ('Ġel', 2.2203978363681705), ('Ġteatro', 1.6342149208897871), ('Ġdurante', 7.303643644500378), ('Ġel', 3.5391112721807385), 2.225989336313022]",3.9772295080171056
39,5,0,Valeria admiró la escenografía en el teatro durante el concierto.,"[('ĠadmirÃ³', 17.13200361055644), ('Ġla', 2.5247163215556863), ('ĠescenografÃŃa', 2.9799502708059196), ('Ġen', 5.951117043666974), ('Ġel', 2.2542110013890055), ('Ġteatro', 1.3861636556197547), ('Ġdurante', 7.799570064805959), ('Ġel', 2.04006095625705), 1.994932708670649]",2.9799502708059196
28,1,1,Anna comprendió a una maestra en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 15.802019119736928), ('Ġa', 6.266706583861435), ('Ġuna', 8.47583336522266), ('Ġmaestra', 3.9429760674100613), ('Ġen', 4.553506222805791), ('Ġla', 3.1108111819168274), ('Ġescuela', 1.6172202832621279), ('Ġen', 6.041285483722534), ('Ġdos', 11.812065647278388), 3.7307192072988036]",3.9429760674100613
28,4,0,Anna comprendió una maestra en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 15.779477009723038), ('Ġuna', 8.791422905417122), ('Ġmaestra', 5.380754697586361), ('Ġen', 3.8096165923474192), ('Ġla', 2.378192606465401), ('Ġescuela', 1.267905633164074), ('Ġen', 6.221622363833655), ('Ġdos', 11.496476107083927), 4.530964112791901]",5.380754697586361
28,2,1,Anna comprendió a la tarea en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 15.779477009723038), ('Ġa', 6.266706583861435), ('Ġla', 2.8741190267709817), ('Ġtarea', 16.04998232988972), ('Ġen', 5.3650221833058325), ('Ġla', 2.930474301805707), ('Ġescuela', 2.382771472561972), ('Ġen', 5.996201263694754), ('Ġdos', 8.3856649251671), 3.426400722111288]",16.04998232988972
28,5,0,Anna comprendió la tarea en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 15.779477009723038), ('Ġla', 4.10266402252799), ('Ġtarea', 10.639875926556105), ('Ġen', 4.643674662861351), ('Ġla', 3.787074482333529), ('Ġescuela', 2.918498805860828), ('Ġen', 5.815864383583634), ('Ġdos', 7.123306764389257), 2.5078097390452685]",10.639875926556105
17,0,1,Luis zarandeó a la mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.304193331278725), ('Ġa', 4.778927322944692), ('Ġla', 3.043184851875157), ('Ġmujer', 4.508422002778011), ('Ġen', 3.5616533821946286), ('Ġla', 2.006247791236215), ('Ġcasa', 6.717548784139236), ('Ġdurante', 9.061928225583802), ('Ġalgunos', 10.324286386361644), 2.234486655126852]",4.508422002778011
17,1,1,Luis zarandeó a una mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.304193331278725), ('Ġa', 4.778927322944692), ('Ġuna', 4.756385212930802), ('Ġmujer', 1.8371819661320394), ('Ġen', 2.10768728629872), ('Ġla', 2.3331083864376208), ('Ġcasa', 7.934822724889299), ('Ġdurante', 9.152096665639363), ('Ġalgunos', 11.406307667028367), 2.2767531114028956]",1.8371819661320394
17,3,0,Luis zarandeó la mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.304193331278725), ('Ġla', 3.1558954019446075), ('Ġmujer', 11.000549686778346), ('Ġen', 3.4489428321251783), ('Ġla', 2.118958341305665), ('Ġcasa', 6.041285483722534), ('Ġdurante', 8.881591345472682), ('Ġalgunos', 9.602938865917164), 2.251393237637269]",11.000549686778346
17,4,0,Luis zarandeó una mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.304193331278725), ('Ġuna', 5.590443283444733), ('Ġmujer', 10.549707486500544), ('Ġen', 2.2429399463820605), ('Ġla', 2.5585294865765214), ('Ġcasa', 7.979906944917079), ('Ġdurante', 9.107012445611582), ('Ġalgunos', 10.549707486500544), 2.3133840401754666]",10.549707486500544
17,2,1,Luis zarandeó a la muñeca en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.27413718459354), ('Ġa', 4.733843102916912), ('Ġla', 3.0882690719029373), ('ĠmuÃ±eca', 3.3768550428099258), ('Ġen', 5.635527503472513), ('Ġla', 2.457089991514016), ('Ġcasa', 7.709401624750399), ('Ġdurante', 9.422601985806043), ('Ġalgunos', 8.656170245333781), 2.2373044188785878]",3.3768550428099258
17,5,0,Luis zarandeó la muñeca en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 18.27413718459354), ('Ġla', 3.1108111819168274), ('ĠmuÃ±eca', 3.3167427494395523), ('Ġen', 4.869095763000252), ('Ġla', 2.8177637517362566), ('Ġcasa', 9.467686205833823), ('Ġdurante', 9.648023085944944), ('Ġalgunos', 8.11515960500042), 2.361286023954983]",3.3167427494395523
16,0,1,Valentina venció a la adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 7.968635889910133), ('Ġa', 1.4426950408889634), ('Ġla', 3.4489428321251783), ('Ġadversaria', 6.824623806705214), ('Ġen', 3.696906042277969), ('Ġla', 2.7839505867154215), ('Ġguerra', 13.705602888445153), ('Ġen', 6.988054104305917), ('Ġdos', 5.7482380535419635), 5.060703698118317]",6.824623806705214
16,1,1,Valentina venció a una adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 7.968635889910133), ('Ġa', 1.4426950408889634), ('Ġuna', 6.852801444222576), ('Ġadversaria', 4.615849245812956), ('Ġen', 4.824011542972472), ('Ġla', 2.8177637517362566), ('Ġguerra', 12.71375004783399), ('Ġen', 6.988054104305917), ('Ġdos', 6.401959243944775), 4.970535258062757]",4.615849245812956
16,3,0,Valentina venció la adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 7.947972289064069), ('Ġla', 4.463337782750231), ('Ġadversaria', 10.098865286222743), ('Ġen', 3.1108111819168274), ('Ġla', 3.1108111819168274), ('Ġguerra', 13.164592248111791), ('Ġen', 7.033138324333697), ('Ġdos', 5.455190623361393), 4.981806313069702]",10.098865286222743
16,4,0,Valentina venció una adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 7.947972289064069), ('Ġuna', 8.07007538497264), ('Ġadversaria', 7.912280614875409), ('Ġen', 4.824011542972472), ('Ġla', 2.930474301805707), ('Ġguerra', 12.71375004783399), ('Ġen', 7.168390984417037), ('Ġdos', 6.221622363833655), 5.049432643111372]",7.912280614875409
44,0,1,Martín detectó a la intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 13.666154195920845), ('Ġa', 4.440795672736341), ('Ġla', 3.5841954922085186), ('Ġintrusa', 5.25970826308469), ('Ġen', 2.490903156534851), ('Ġel', 1.656845086020919), ('Ġhospital', 6.1314539237780945), ('Ġen', 5.7707801635558535), ('Ġdos', 10.324286386361644), 3.995588999962012]",5.25970826308469
44,1,1,Martín detectó a una intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 13.666154195920845), ('Ġa', 4.440795672736341), ('Ġuna', 4.03503769248632), ('Ġintrusa', 5.144708279966955), ('Ġen', 0.9411330930799098), ('Ġel', 2.3331083864376208), ('Ġhospital', 5.477732733375283), ('Ġen', 5.567901173430843), ('Ġdos', 11.135802346861686), 4.728207575413439]",5.144708279966955
44,3,0,Martín detectó la intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 13.666154195920845), ('Ġla', 3.6292797122362987), ('Ġintrusa', 8.92667556550046), ('Ġen', 2.2654820563959506), ('Ġel', 1.6004898109861938), ('Ġhospital', 6.582296124055896), ('Ġen', 6.041285483722534), ('Ġdos', 9.107012445611582), 3.3418678095592007]",8.92667556550046
44,4,0,Martín detectó una intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 13.666154195920845), ('Ġuna', 3.8096165923474192), ('Ġintrusa', 6.976783049298971), ('Ġen', 0.6875343554236466), ('Ġel', 2.2542110013890055), ('Ġhospital', 5.860948603611414), ('Ġen', 6.041285483722534), ('Ġdos', 10.414454826417204), 4.857824707993307]",6.976783049298971
18,0,1,María transportó a la mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġa', 3.020642741861267), ('Ġla', 4.3055430126530005), ('Ġmochilera', 4.958295596766152), ('Ġen', 4.846553652986362), ('Ġla', 3.5165691621668485), ('Ġfurgoneta', 2.445554771155346), ('Ġdurante', 7.483980524611498), ('Ġun', 4.350627232680781), 3.403858612097398]",4.958295596766152
18,1,1,María transportó a una mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġa', 3.020642741861267), ('Ġuna', 5.7482380535419635), ('Ġmochilera', 4.034685472017353), ('Ġen', 3.5841954922085186), ('Ġla', 3.6067376022224087), ('Ġfurgoneta', 2.637074651156169), ('Ġdurante', 7.483980524611498), ('Ġun', 3.9223271424168695), 3.5503823271876835]",4.034685472017353
18,3,0,María transportó la mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġla', 3.9223271424168695), ('Ġmochilera', 5.7029777232797), ('Ġen', 4.21537457259744), ('Ġla', 3.020642741861267), ('Ġfurgoneta', 2.2610793005338627), ('Ġdurante', 6.988054104305917), ('Ġun', 4.508422002778011), 3.6180086572293537]",5.7029777232797
18,4,0,María transportó una mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġuna', 4.373169342694671), ('Ġmochilera', 4.609850490950861), ('Ġen', 4.643674662861351), ('Ġla', 1.9498925162014897), ('Ġfurgoneta', 2.8399536412811797), ('Ġdurante', 7.303643644500378), ('Ġun', 4.26045879262522), 3.8096165923474192]",4.609850490950861
18,2,1,María transportó a la guitarra en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġa', 3.020642741861267), ('Ġla', 4.3055430126530005), ('Ġguitarra', 6.283437056137369), ('Ġen', 6.176538143805875), ('Ġla', 4.03503769248632), ('Ġfurgoneta', 3.8094404821129353), ('Ġdurante', 7.483980524611498), ('Ġun', 4.530964112791901), 5.410106403333613]",6.283437056137369
18,5,0,María transportó la guitarra en la furgoneta durante un día.,"[('ĠtransportÃ³', 13.964837153604888), ('Ġla', 3.9223271424168695), ('Ġguitarra', 5.190298816918874), ('Ġen', 4.17029035256966), ('Ġla', 2.975558521833487), ('Ġfurgoneta', 1.8166651238147098), ('Ġdurante', 7.6192331846948385), ('Ġun', 4.778927322944692), 4.914179983028032]",5.190298816918874
3,0,1,Pablo secuestró a la turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġa', 0.7438896304583718), ('Ġla', 4.03503769248632), ('Ġturista', 5.114241209401307), ('Ġen', 5.3650221833058325), ('Ġel', 2.8064926967293116), ('Ġaeropuerto', 0.9946595974732434), ('Ġdurante', 8.926675565500462), ('Ġuna', 3.8321587023613093), 3.415129667104343]",5.114241209401307
3,1,1,Pablo secuestró a una turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġa', 0.7438896304583718), ('Ġuna', 4.395711452708561), ('Ġturista', 3.9279406561410317), ('Ġen', 3.1784375119584976), ('Ġel', 3.268605952014058), ('Ġaeropuerto', 0.9326687949350457), ('Ġdurante', 9.197180885667143), ('Ġuna', 3.2460638420001677), 4.846553652986362]",3.9279406561410317
3,3,0,Pablo secuestró la turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġla', 4.801469432958582), ('Ġturista', 7.951729307399717), ('Ġen', 4.756385212930802), ('Ġel', 2.659968981639026), ('Ġaeropuerto', 1.0679214550183862), ('Ġdurante', 8.836507125444902), ('Ġuna', 4.01249558247243), 3.1108111819168274]",7.951729307399717
3,4,0,Pablo secuestró una turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġuna', 4.711300992903022), ('Ġturista', 5.5802288898446895), ('Ġen', 3.0657269618890473), ('Ġel', 3.291148062027948), ('Ġaeropuerto', 0.9833885424662984), ('Ġdurante', 9.197180885667143), ('Ġuna', 3.2009796219723876), 4.59859044283357]",5.5802288898446895
3,2,1,Pablo secuestró a la camioneta en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġa', 0.7438896304583718), ('Ġla', 4.03503769248632), ('Ġcamioneta', 3.98995347245854), ('Ġen', 4.3055430126530005), ('Ġel', 3.1558954019446075), ('Ġaeropuerto', 1.214368121881085), ('Ġdurante', 9.152096665639363), ('Ġuna', 3.741990262305749), 4.10266402252799]",3.98995347245854
3,5,0,Pablo secuestró la camioneta en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 8.224171840145717), ('Ġla', 4.801469432958582), ('Ġcamioneta', 2.561332574475384), ('Ġen', 4.621132552847461), ('Ġel', 2.8290348067432016), ('Ġaeropuerto', 1.3637536282817273), ('Ġdurante', 9.557854645889384), ('Ġuna', 3.5841954922085186), 4.756385212930802]",2.561332574475384
15,0,1,Lucía destrozó a la oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.079467930811761), ('Ġa', 2.2654820563959506), ('Ġla', 4.14774824255577), ('Ġoponente', 4.080121912514099), ('Ġen', 2.8853900817779268), ('Ġel', 1.634302976007029), ('Ġbar', 14.336781968834075), ('Ġen', 9.738191526000504), ('Ġdiez', 6.017334491832776), 2.2654820563959506]",4.080121912514099
15,1,1,Lucía destrozó a una oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.079467930811761), ('Ġa', 2.2654820563959506), ('Ġuna', 5.229769523222492), ('Ġoponente', 4.0200096191437265), ('Ġen', 2.2203978363681705), ('Ġel', 1.701929306048699), ('Ġbar', 12.35307628761175), ('Ġen', 5.297395853264162), ('Ġdiez', 6.950718734595411), 2.073874121277885]",4.0200096191437265
15,3,0,Lucía destrozó la oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.079467930811761), ('Ġla', 2.626155816618191), ('Ġoponente', 6.330561219714583), ('Ġen', 2.614884761611246), ('Ġel', 1.8935372411667646), ('Ġbar', 13.795771328500713), ('Ġen', 9.467686205833823), ('Ġdiez', 6.118773986895281), 2.4345478815001256]",6.330561219714583
15,4,0,Lucía destrozó una oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.079467930811761), ('Ġuna', 5.319937963278052), ('Ġoponente', 6.255420853001617), ('Ġen', 2.479632101527906), ('Ġel', 1.9837056812223248), ('Ġbar', 12.62358160777843), ('Ġen', 6.356875023916995), ('Ġdiez', 6.323766299834094), 1.7808266910973143]",6.255420853001617
15,2,1,Lucía destrozó a la mesa en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.079467930811761), ('Ġa', 2.2654820563959506), ('Ġla', 4.14774824255577), ('Ġmesa', 11.721897207222828), ('Ġen', 5.455190623361393), ('Ġel', 2.2429399463820605), ('Ġbar', 5.229769523222492), ('Ġen', 5.906032823639194), ('Ġdiez', 7.323367990762532), 1.2031851219913816]",11.721897207222828
15,5,0,Lucía destrozó la mesa en el bar en diez minutos.,"[('ĠdestrozÃ³', 8.098253022490002), ('Ġla', 2.648697926632081), ('Ġmesa', 8.3856649251671), ('Ġen', 4.688758882889132), ('Ġel', 1.8371819661320394), ('Ġbar', 4.801469432958582), ('Ġen', 5.906032823639194), ('Ġdiez', 7.759416931343718), 1.3468910733299309]",8.3856649251671
36,0,1,Irene oyó a la niña en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġa', 4.328085122666891), ('Ġla', 3.020642741861267), ('ĠniÃ±a', 2.764578460922235), ('Ġen', 5.319937963278052), ('Ġla', 1.3919752933577108), ('Ġsala', 4.643674662861351), ('Ġdurante', 10.324286386361644), ('Ġuna', 4.395711452708561), 5.4326485133475035]",2.764578460922235
36,1,1,Irene oyó a una niña en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġa', 4.328085122666891), ('Ġuna', 5.274853743250272), ('ĠniÃ±a', 2.456385550576082), ('Ġen', 4.824011542972472), ('Ġla', 1.9611635712084348), ('Ġsala', 5.545359063416953), ('Ġdurante', 10.910381246722785), ('Ġuna', 3.1333532919307174), 5.590443283444733]",2.456385550576082
36,3,0,Irene oyó la niña en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġla', 3.0657269618890473), ('ĠniÃ±a', 6.1060940500124685), ('Ġen', 5.522816953403063), ('Ġla', 1.5328634809445236), ('Ġsala', 4.6662167728752415), ('Ġdurante', 10.504623266472764), ('Ġuna', 4.643674662861351), 5.207227413208603]",6.1060940500124685
36,4,0,Irene oyó una niña en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġuna', 4.598590442833571), ('ĠniÃ±a', 5.530213583251371), ('Ġen', 5.184685303194712), ('Ġla', 1.7582845810834242), ('Ġsala', 5.184685303194712), ('Ġdurante', 10.955465466750566), ('Ġuna', 3.719448152291859), 5.229769523222492]",5.530213583251371
36,2,1,Irene oyó a la discusión en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġa', 4.328085122666891), ('Ġla', 3.0657269618890473), ('ĠdiscusiÃ³n', 3.6236441847328265), ('Ġen', 3.6067376022224087), ('Ġla', 0.9749462581007449), ('Ġsala', 2.7275953116806964), ('Ġdurante', 9.918528406111625), ('Ġuna', 4.3055430126530005), 5.421377458340558]",3.6236441847328265
36,5,0,Irene oyó la discusión en la sala durante una noche.,"[('ĠoyÃ³', 16.9967509504731), ('Ġla', 3.0657269618890473), ('ĠdiscusiÃ³n', 2.8806938088583665), ('Ġen', 3.5165691621668485), ('Ġla', 0.8791422905417121), ('Ġsala', 2.8853900817779268), ('Ġdurante', 9.693107305972724), ('Ġuna', 4.508422002778011), 5.612985393458623]",2.8806938088583665
14,0,1,Helena derribó a la futbolista en el campo durante el partido.,"[('ĠderribÃ³', 10.771371568303799), ('Ġa', 1.9386214611945447), ('Ġla', 4.3055430126530005), ('Ġfutbolista', 6.190979183033523), ('Ġen', 7.393812084555938), ('Ġel', 2.355650496451511), ('Ġcampo', 6.807717224194796), ('Ġdurante', 7.078222544361477), ('Ġel', 1.5779477009723037), 3.2573348970071128]",6.190979183033523
14,1,1,Helena derribó a una futbolista en el campo durante el partido.,"[('ĠderribÃ³', 10.771371568303799), ('Ġa', 1.9386214611945447), ('Ġuna', 7.393812084555938), ('Ġfutbolista', 4.485527672295154), ('Ġen', 3.403858612097398), ('Ġel', 2.2203978363681705), ('Ġcampo', 5.522816953403063), ('Ġdurante', 6.176538143805875), ('Ġel', 2.5585294865765214), 3.1220822369237724]",4.485527672295154
14,3,0,Helena derribó la futbolista en el campo durante el partido.,"[('ĠderribÃ³', 10.759161258712941), ('Ġla', 4.10266402252799), ('Ġfutbolista', 9.270442743212286), ('Ġen', 7.483980524611498), ('Ġel', 2.006247791236215), ('Ġcampo', 6.717548784139236), ('Ġdurante', 7.303643644500378), ('Ġel', 1.4539660958959084), 3.25169936950364]",9.270442743212286
14,4,0,Helena derribó una futbolista en el campo durante el partido.,"[('ĠderribÃ³', 10.759161258712941), ('Ġuna', 5.545359063416953), ('Ġfutbolista', 7.912280614875409), ('Ġen', 3.6067376022224087), ('Ġel', 2.2429399463820605), ('Ġcampo', 5.297395853264162), ('Ġdurante', 6.627380344083676), ('Ġel', 2.2992952214167857), 3.260152660758849]",7.912280614875409
14,2,1,Helena derribó a la barrera en el campo durante el partido.,"[('ĠderribÃ³', 10.771371568303799), ('Ġa', 1.9386214611945447), ('Ġla', 4.3055430126530005), ('Ġbarrera', 6.185695875999017), ('Ġen', 6.1314539237780945), ('Ġel', 2.3331083864376208), ('Ġcampo', 9.918528406111625), ('Ġdurante', 9.783275746028284), ('Ġel', 1.5103213709306336), 4.209739045093968]",6.185695875999017
14,5,0,Helena derribó la barrera en el campo durante el partido.,"[('ĠderribÃ³', 10.759161258712941), ('Ġla', 4.10266402252799), ('Ġbarrera', 1.5328634809445236), ('Ġen', 7.664317404722619), ('Ġel', 2.5359873765626313), ('Ġcampo', 9.512770425861603), ('Ġdurante', 8.926675565500462), ('Ġel', 1.634302976007029), 4.733843102916911]",1.5328634809445236
45,0,1,Gabriela localizó a la amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġa', 2.7050532016668063), ('Ġla', 3.8096165923474192), ('Ġamiga', 4.597181560957703), ('Ġen', 3.9448692524307596), ('Ġla', 2.569800541583466), ('Ġciudad', 5.635527503472513), ('Ġen', 6.4921276840003355), ('Ġdos', 9.422601985806043), 2.998100631847377]",4.597181560957703
45,1,1,Gabriela localizó a una amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġa', 2.7050532016668063), ('Ġuna', 5.162143193180822), ('Ġamiga', 3.1094023000409594), ('Ġen', 2.2429399463820605), ('Ġla', 2.930474301805707), ('Ġciudad', 5.0268905330974825), ('Ġen', 5.815864383583634), ('Ġdos', 11.090718126833906), 2.8459413892536194]",3.1094023000409594
45,3,0,Gabriela localizó la amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġla', 3.5165691621668485), ('Ġamiga', 6.7569974766635434), ('Ġen', 4.01249558247243), ('Ġla', 2.569800541583466), ('Ġciudad', 5.522816953403063), ('Ġen', 6.401959243944775), ('Ġdos', 9.242265105694923), 2.992465104343905]",6.7569974766635434
45,4,0,Gabriela localizó una amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġuna', 3.787074482333529), ('Ġamiga', 5.388973175195591), ('Ġen', 2.051332011263995), ('Ġla', 2.8853900817779268), ('Ġciudad', 5.162143193180822), ('Ġen', 5.3875642933197225), ('Ġdos', 11.496476107083927), 2.8008571692258393]",5.388973175195591
45,2,1,Gabriela localizó a la bodega en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġa', 2.7050532016668063), ('Ġla', 3.8096165923474192), ('Ġbodega', 6.311790803889215), ('Ġen', 3.2460638420001677), ('Ġla', 1.7808266910973143), ('Ġciudad', 5.860948603611414), ('Ġen', 8.02499116494486), ('Ġdos', 8.11515960500042), 2.9586519393230697]",6.311790803889215
45,5,0,Gabriela localizó la bodega en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 10.29047322134081), ('Ġla', 3.5165691621668485), ('Ġbodega', 5.7933222735697445), ('Ġen', 3.1558954019446075), ('Ġla', 1.7920977461042593), ('Ġciudad', 5.545359063416953), ('Ġen', 8.02499116494486), ('Ġdos', 8.656170245333781), 3.0882690719029373]",5.7933222735697445
4,1,1,Jorge arrolló a una ciclista en la calle en un segundo.,"[('ĠarrollÃ³', 14.036220501982207), ('Ġa', 3.426400722111288), ('Ġuna', 5.139601083166932), ('Ġciclista', 3.758720734581683), ('Ġen', 2.502174211541796), ('Ġla', 2.953016411819597), ('Ġcalle', 4.891637873014142), ('Ġen', 7.934822724889299), ('Ġun', 4.463337782750231), 7.247288369465652]",3.758720734581683
4,4,0,Jorge arrolló una ciclista en la calle en un segundo.,"[('ĠarrollÃ³', 14.036220501982209), ('Ġuna', 4.914179983028032), ('Ġciclista', 6.875343554236466), ('Ġen', 2.671240036645971), ('Ġla', 3.0657269618890473), ('Ġcalle', 4.621132552847461), ('Ġen', 7.303643644500378), ('Ġun', 4.643674662861351), 6.988054104305917]",6.875343554236466
