id,type,DOM,sentence,surprisal_list,surprisal_obj
0,0,1,Juan golpeó a la actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.842000016507588), ('Ġa', 1.1116078000599532), ('Ġla', 5.424195222092294), ('Ġactriz', 3.0366357525303016), ('Ġen', 3.8941495048995067), ('Ġla', 0.5170596484436031), ('Ġcalle', 13.356200183229857), ('Ġen', 4.181561407576605), ('Ġdiez', 10.07209653058125), 2.6036137066043015]",3.0366357525303016
0,1,1,Juan golpeó a una actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.842000016507588), ('Ġa', 1.1116078000599532), ('Ġuna', 7.185297566927455), ('Ġactriz', 4.374594734905021), ('Ġen', 3.1136289456685637), ('Ġla', 1.1714852797843487), ('Ġcalle', 7.388176557052465), ('Ġen', 4.054762038748473), ('Ġdiez', 10.436116385258678), 3.1432154650617945]",4.374594734905021
0,3,0,Juan golpeó la actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.84176520286161), ('Ġla', 4.578866096571417), ('Ġactriz', 11.42955421798019), ('Ġen', 2.9586519393230697), ('Ġla', 0.5068452548435591), ('Ġcalle', 11.0512694343096), ('Ġen', 4.023766637479374), ('Ġdiez', 9.818706923828437), 2.061898625333006]",11.42955421798019
0,4,0,Juan golpeó una actriz en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.84176520286161), ('Ġuna', 8.58854391529211), ('Ġactriz', 10.047441097753557), ('Ġen', 2.0696474756502807), ('Ġla', 1.261653719839909), ('Ġcalle', 5.956752571170447), ('Ġen', 3.609555365974145), ('Ġdiez', 10.212104166995646), 2.918498805860828]",10.047441097753557
0,2,1,Juan golpeó a la piedra en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.842000016507588), ('Ġa', 1.1116078000599532), ('Ġla', 5.424195222092294), ('Ġpiedra', 5.097440654195146), ('Ġen', 5.164960956932559), ('Ġla', 2.327472858934148), ('Ġcalle', 8.718161047871979), ('Ġen', 4.412618035218978), ('Ġdiez', 7.408924544052555), 2.9664007896403444]",5.097440654195146
0,5,0,Juan golpeó la piedra en la calle en diez segundos.,"[('ĠgolpeÃ³', 6.84176520286161), ('Ġla', 4.578866096571417), ('Ġpiedra', 5.849702228114868), ('Ġen', 5.3875642933197225), ('Ġla', 2.4500455821346754), ('Ġcalle', 11.620457712160324), ('Ġen', 3.916691614913397), ('Ġdiez', 6.5120611611659385), 2.952311970881663]",5.849702228114868
39,0,1,Valeria admiró a la cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġa', 3.291148062027948), ('Ġla', 3.657457349753661), ('Ġcantante', 6.664473562221766), ('Ġen', 5.700336069762447), ('Ġel', 5.303031380767635), ('Ġteatro', 7.062911960851066), ('Ġdurante', 8.45329125520877), ('Ġel', 2.9361098293091796), 1.3853755021265133]",6.664473562221766
39,1,1,Valeria admiró a una cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġa', 3.291148062027948), ('Ġuna', 11.062540489316545), ('Ġcantante', 7.521403949439245), ('Ġen', 4.908544455524559), ('Ġel', 2.0907807037883024), ('Ġteatro', 2.996577553491336), ('Ġdurante', 8.075710912476112), ('Ġel', 4.409800271467242), 1.8272479042529017]",7.521403949439245
39,3,0,Valeria admiró la cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġla', 1.9273504061875997), ('Ġcantante', 9.842096564345779), ('Ġen', 4.886002345510669), ('Ġel', 3.9110560874099245), ('Ġteatro', 6.033800798756985), ('Ġdurante', 9.180274303156725), ('Ġel', 3.426400722111288), 1.4614291970387745]",9.842096564345779
39,4,0,Valeria admiró una cantante en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġuna', 9.681836250965778), ('Ġcantante', 9.131667878439275), ('Ġen', 3.7617146085679027), ('Ġel', 1.392679734295645), ('Ġteatro', 1.2122974507646966), ('Ġdurante', 8.656170245333781), ('Ġel', 4.3309028864186265), 2.230376441753881]",9.131667878439275
39,2,1,Valeria admiró a la escenografía en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġa', 3.291148062027948), ('Ġla', 3.657457349753661), ('ĠescenografÃŃa', 6.733502926729176), ('Ġen', 6.182173671309347), ('Ġel', 3.9815001812033306), ('Ġteatro', 1.7789582715783407), ('Ġdurante', 9.16900324814978), ('Ġel', 2.1020517587952474), 3.4927106109519293]",6.733502926729176
39,5,0,Valeria admiró la escenografía en el teatro durante el concierto.,"[('ĠadmirÃ³', 16.416291617615432), ('Ġla', 1.9273504061875997), ('ĠescenografÃŃa', 4.733943282811039), ('Ġen', 6.886614609243411), ('Ġel', 4.085757440017573), ('Ġteatro', 2.909451142564237), ('Ġdurante', 10.594791706528325), ('Ġel', 2.148544860698896), 3.827798770179286]",4.733943282811039
28,1,1,Anna comprendió a una maestra en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 13.556261409603131), ('Ġa', 9.123919028122), ('Ġuna', 9.924163933615096), ('Ġmaestra', 5.1767370676575375), ('Ġen', 3.324961227048783), ('Ġla', 2.9361098293091796), ('Ġescuela', 0.43749428277903674), ('Ġen', 5.4354662770992395), ('Ġdos', 15.734392789695258), 2.905466648509048]",5.1767370676575375
28,4,0,Anna comprendió una maestra en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 13.570350228361814), ('Ġuna', 10.104500813726217), ('Ġmaestra', 7.411778997436476), ('Ġen', 3.07136248939252), ('Ġla', 1.6596628497726553), ('Ġescuela', 0.3797424226279802), ('Ġen', 5.02125500559401), ('Ġdos', 14.708726784063261), 3.898023930058144]",7.411778997436476
28,2,1,Anna comprendió a la tarea en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 13.570350228361814), ('Ġa', 9.135190083128945), ('Ġla', 4.9789885493179655), ('Ġtarea', 15.880916504785542), ('Ġen', 4.159019297562715), ('Ġla', 2.0724652394020167), ('Ġescuela', 2.074129859479718), ('Ġen', 7.337456809521212), ('Ġdos', 8.949217675514351), 2.6937821466598617]",15.880916504785542
28,5,0,Anna comprendió la tarea en la escuela en dos minutos.,"[('ĠcomprendiÃ³', 13.570350228361814), ('Ġla', 4.477426601508912), ('Ġtarea', 12.048757802424234), ('Ġen', 4.119570605038407), ('Ġla', 3.6884527510227603), ('Ġescuela', 2.869949651366115), ('Ġen', 7.855925339840684), ('Ġdos', 7.675588459729563), 2.6409490763148065]",12.048757802424234
17,0,1,Luis zarandeó a la mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.886593750258614), ('Ġa', 2.6627867453907625), ('Ġla', 3.7166303885401226), ('Ġmujer', 6.294884221378798), ('Ġen', 5.412924167085349), ('Ġla', 3.0657269618890473), ('Ġcasa', 8.419478090187935), ('Ġdurante', 11.271055006945026), ('Ġalgunos', 8.148972770021254), 3.170688661641223]",6.294884221378798
17,1,1,Luis zarandeó a una mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.886593750258614), ('Ġa', 2.6627867453907625), ('Ġuna', 9.129554555625472), ('Ġmujer', 4.756385212930802), ('Ġen', 3.5165691621668485), ('Ġla', 1.5652677640894905), ('Ġcasa', 9.467686205833823), ('Ġdurante', 10.921652301729731), ('Ġalgunos', 11.428849777042258), 2.34860608707217]",4.756385212930802
17,3,0,Luis zarandeó la mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.886593750258614), ('Ġla', 4.037855456238056), ('Ġmujer', 14.6185583440077), ('Ġen', 4.201285753838759), ('Ġla', 3.043184851875157), ('Ġcasa', 7.230381786955235), ('Ġdurante', 11.586644547139487), ('Ġalgunos', 8.797058432920593), 2.5409184631281696]",14.6185583440077
17,4,0,Luis zarandeó una mujer en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.886593750258614), ('Ġuna', 5.739784762286755), ('Ġmujer', 13.637976558403484), ('Ġen', 2.779723941087817), ('Ġla', 1.8963550049185007), ('Ġcasa', 8.470197837719187), ('Ġdurante', 10.397548243906787), ('Ġalgunos', 11.981131472382563), 2.19433352166461]",13.637976558403484
17,2,1,Luis zarandeó a la muñeca en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.895986296097734), ('Ġa', 2.6613778635148946), ('Ġla', 3.7166303885401226), ('ĠmuÃ±eca', 4.953658887171341), ('Ġen', 5.308666908271108), ('Ġla', 2.1569981519541046), ('Ġcasa', 10.453903518941512), ('Ġdurante', 11.766981427250608), ('Ġalgunos', 8.019355637441386), 2.3873503386585435]",4.953658887171341
17,5,0,Luis zarandeó la muñeca en la casa durante algunos minutos.,"[('ĠzarandeÃ³', 9.893168532345998), ('Ġla', 4.046308747493264), ('ĠmuÃ±eca', 4.7512556583861665), ('Ġen', 4.392893688956824), ('Ġla', 2.4444100546312026), ('Ġcasa', 9.59730333841369), ('Ġdurante', 10.904745719219314), ('Ġalgunos', 7.669952932226091), 3.1312399691169155]",4.7512556583861665
16,0,1,Valentina venció a la adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 8.257104453994133), ('Ġa', 0.35486212248428484), ('Ġla', 3.8997850324029795), ('Ġadversaria', 6.061362050453655), ('Ġen', 2.637426871625136), ('Ġla', 2.5726183053352023), ('Ġguerra', 14.449492518903524), ('Ġen', 7.585420019674003), ('Ġdos', 9.152096665639363), 4.327380681728957]",6.061362050453655
16,1,1,Valentina venció a una adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 8.257104453994133), ('Ġa', 0.35486212248428484), ('Ġuna', 7.799570064805959), ('Ġadversaria', 5.048926326187232), ('Ġen', 3.1615309294480802), ('Ġla', 2.413414653362104), ('Ġguerra', 13.807042383507659), ('Ġen', 7.438896304583718), ('Ġdos', 11.733168262229773), 5.000826218393922]",5.048926326187232
16,3,0,Valentina venció la adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 8.246537839925123), ('Ġla', 5.303031380767635), ('Ġadversaria', 9.509952662109868), ('Ġen', 2.5289429671832906), ('Ġla', 2.142909333195423), ('Ġguerra', 13.491452843313198), ('Ġen', 8.092617494986529), ('Ġdos', 8.76888079540323), 4.414026917094846]",9.509952662109868
16,4,0,Valentina venció una adversaria en la guerra en dos años.,"[('ĠvenciÃ³', 8.246537839925123), ('Ġuna', 12.75883426786177), ('Ġadversaria', 9.45359738707514), ('Ġen', 2.9811940493369598), ('Ġla', 2.368330433334324), ('Ġguerra', 12.319263122590915), ('Ġen', 7.478344997108025), ('Ġdos', 12.364347342618695), 5.355160010174757]",9.45359738707514
44,0,1,Martín detectó a la intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 12.26889559552863), ('Ġa', 5.894761768632249), ('Ġla', 3.6771816960158152), ('Ġintrusa', 6.005689202577553), ('Ġen', 2.488085392783115), ('Ġel', 0.604762545216394), ('Ġhospital', 12.815189542896496), ('Ġen', 6.024378901212117), ('Ġdos', 12.781376377875661), 5.3974264664508]",6.005689202577553
44,1,1,Martín detectó a una intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 12.26889559552863), ('Ġa', 5.894761768632249), ('Ġuna', 5.849677548604469), ('Ġintrusa', 8.30167135020812), ('Ġen', 0.9629707621558657), ('Ġel', 3.248881605751904), ('Ġhospital', 8.458926782712243), ('Ġen', 6.385052661434358), ('Ġdos', 13.897210823563219), 3.8511786076855286]",8.30167135020812
44,3,0,Martín detectó la intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 12.26889559552863), ('Ġla', 2.7374574848117734), ('Ġintrusa', 5.757395785735107), ('Ġen', 3.7363547348022763), ('Ġel', 1.0714546665977116), ('Ġhospital', 9.68747177846925), ('Ġen', 5.412924167085349), ('Ġdos', 11.755710372243664), 2.8889122864675976]",5.757395785735107
44,4,0,Martín detectó una intrusa en el hospital en dos minutos.,"[('ĠdetectÃ³', 12.26889559552863), ('Ġuna', 1.768146754214501), ('Ġintrusa', 5.589386622037832), ('Ġen', 0.5794026714507678), ('Ġel', 3.939233724927287), ('Ġhospital', 7.630504239701783), ('Ġen', 5.906032823639194), ('Ġdos', 14.03246348364656), 3.439785099932035]",5.589386622037832
18,0,1,María transportó a la mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġa', 3.8828784498925617), ('Ġla', 4.536599640295373), ('Ġmochilera', 7.507403185797806), ('Ġen', 6.238528946344072), ('Ġla', 1.9569369255808302), ('Ġfurgoneta', 3.33933338722476), ('Ġdurante', 8.289860957608067), ('Ġun', 6.649922454097566), 5.648207440355327]",7.507403185797806
18,1,1,María transportó a una mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġa', 3.8828784498925617), ('Ġuna', 7.7150371522538705), ('Ġmochilera', 7.728905833219448), ('Ġen', 6.385052661434358), ('Ġla', 2.0541497750157314), ('Ġfurgoneta', 4.014542949939626), ('Ġdurante', 9.738191526000504), ('Ġun', 6.503398739007281), 5.556630118423898]",7.728905833219448
18,3,0,María transportó la mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġla', 1.9217148786841272), ('Ġmochilera', 7.181247031534333), ('Ġen', 6.447043463972555), ('Ġla', 2.252802119513137), ('Ġfurgoneta', 3.2545560013344716), ('Ġdurante', 9.433873040812987), ('Ġun', 6.503398739007281), 5.696109424134843]",7.181247031534333
18,4,0,María transportó una mochilera en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġuna', 4.728207575413439), ('Ġmochilera', 7.546395092401421), ('Ġen', 7.134577819396202), ('Ġla', 1.8963550049185007), ('Ġfurgoneta', 3.5544885419640213), ('Ġdurante', 8.797058432920593), ('Ġun', 5.542541299665217), 4.576048332819681]",7.546395092401421
18,2,1,María transportó a la guitarra en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġa', 3.8828784498925617), ('Ġla', 4.536599640295373), ('Ġguitarra', 6.717923018387514), ('Ġen', 6.193444726316292), ('Ġla', 3.293965825779684), ('Ġfurgoneta', 3.72378873642566), ('Ġdurante', 7.754485844778179), ('Ġun', 5.714424888521129), 4.484471010888253]",6.717923018387514
18,5,0,María transportó la guitarra en la furgoneta durante un día.,"[('ĠtransportÃ³', 12.034668983665552), ('Ġla', 1.9217148786841272), ('Ġguitarra', 4.323605318577216), ('Ġen', 5.70597159726592), ('Ġla', 5.990565736191281), ('Ġfurgoneta', 4.170516853720847), ('Ġdurante', 8.76888079540323), ('Ġun', 8.684347882851144), 5.54817682716869]",4.323605318577216
3,0,1,Pablo secuestró a la turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġa', 3.423582958359552), ('Ġla', 3.6771816960158152), ('Ġturista', 4.707426567744384), ('Ġen', 4.795833905455109), ('Ġel', 2.2682998201476865), ('Ġaeropuerto', 0.7643697114840794), ('Ġdurante', 9.405695403295624), ('Ġuna', 5.20159188570513), 1.9188971149323908]",4.707426567744384
3,1,1,Pablo secuestró a una turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġa', 3.423582958359552), ('Ġuna', 5.424195222092294), ('Ġturista', 5.90116227496676), ('Ġen', 3.291148062027948), ('Ġel', 2.731821957308301), ('Ġaeropuerto', 0.6193066880432347), ('Ġdurante', 9.755098108510921), ('Ġuna', 4.01249558247243), 1.9900456496637313]",5.90116227496676
3,3,0,Pablo secuestró la turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġla', 2.555711722824785), ('Ġturista', 9.945297161753118), ('Ġen', 3.8462475211199902), ('Ġel', 2.888207845529663), ('Ġaeropuerto', 1.5181201822079837), ('Ġdurante', 8.487104420229606), ('Ġuna', 3.513751398415112), 1.6101758738827872]",9.945297161753118
3,4,0,Pablo secuestró una turista en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġuna', 4.009677818720693), ('Ġturista', 8.786491818851582), ('Ġen', 2.860030208012301), ('Ġel', 2.0048389093603465), ('Ġaeropuerto', 0.8715863187673801), ('Ġdurante', 10.273566638830392), ('Ġuna', 3.5701066734498372), 1.243514365688107]",8.786491818851582
3,2,1,Pablo secuestró a la camioneta en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġa', 3.423582958359552), ('Ġla', 3.6771816960158152), ('Ġcamioneta', 4.328785894641606), ('Ġen', 6.599202706566313), ('Ġel', 1.82168426549749), ('Ġaeropuerto', 1.186949701775956), ('Ġdurante', 10.882203609205424), ('Ġuna', 4.778927322944692), 1.7903366437594241]",4.328785894641606
3,5,0,Pablo secuestró la camioneta en el aeropuerto durante una hora.,"[('ĠsecuestrÃ³', 7.8995126228753545), ('Ġla', 2.555711722824785), ('Ġcamioneta', 3.1062271563407307), ('Ġen', 7.957364834903189), ('Ġel', 1.6624806135243915), ('Ġaeropuerto', 1.377158386046602), ('Ġdurante', 11.333045809483224), ('Ġuna', 4.015313346224166), 1.8156965175250506]",3.1062271563407307
15,0,1,Lucía destrozó a la oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.287049376988256), ('Ġa', 2.7388663666876414), ('Ġla', 3.164348693199816), ('Ġoponente', 4.615578717103149), ('Ġen', 1.6807960779106772), ('Ġel', 0.8256047792587232), ('Ġbar', 14.539660958959084), ('Ġen', 10.211575836292194), ('Ġdiez', 6.913917199033183), 1.6512095585174464]",4.615578717103149
15,1,1,Lucía destrozó a una oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.287049376988256), ('Ġa', 2.7388663666876414), ('Ġuna', 7.1402133468996745), ('Ġoponente', 4.710784586330031), ('Ġen', 1.9907500906016653), ('Ġel', 0.8030626692448332), ('Ġbar', 13.976108208611834), ('Ġen', 8.85904923545879), ('Ġdiez', 6.865938167026082), 2.8219903973638614]",4.710784586330031
15,3,0,Lucía destrozó la oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.287049376988256), ('Ġla', 2.445818936507071), ('Ġoponente', 6.955127911143131), ('Ġen', 2.131638278188478), ('Ġel', 1.3433688686402605), ('Ġbar', 14.201529308750734), ('Ġen', 6.723184311642709), ('Ġdiez', 7.266016592214009), 1.9534147208911599]",6.955127911143131
15,4,0,Lucía destrozó una oponente en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.287049376988256), ('Ġuna', 5.973659153680864), ('Ġoponente', 7.0999327169655935), ('Ġen', 2.355650496451511), ('Ġel', 0.9432464158937119), ('Ġbar', 13.592892338375703), ('Ġen', 5.610167629706887), ('Ġdiez', 6.924676433671161), 2.8170593107983226]",7.0999327169655935
15,2,1,Lucía destrozó a la mesa en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.282896110625019), ('Ġa', 2.731821957308301), ('Ġla', 3.169984220703289), ('Ġmesa', 10.572249596514435), ('Ġen', 4.243552210114803), ('Ġel', 3.4827559971460134), ('Ġbar', 9.980519208649822), ('Ġen', 6.03001442871559), ('Ġdiez', 7.808843369340481), 2.1422048922574892]",10.572249596514435
15,5,0,Lucía destrozó la mesa en el bar en diez minutos.,"[('ĠdestrozÃ³', 5.286183501668712), ('Ġla', 2.4514544640105433), ('Ġmesa', 11.113260236847797), ('Ġen', 3.863154103630408), ('Ġel', 5.11142344564957), ('Ġbar', 9.270442743212286), ('Ġen', 6.193444726316292), ('Ġdiez', 7.302928196672789), 2.8015616101637733]",11.113260236847797
36,0,1,Irene oyó a la niña en la sala durante una noche.,"[('ĠoyÃ³', 17.010839769231783), ('Ġa', 6.339968441406578), ('Ġla', 2.073874121277885), ('ĠniÃ±a', 4.674964154463425), ('Ġen', 7.979906944917079), ('Ġla', 1.3313933726953813), ('Ġsala', 4.175925880073133), ('Ġdurante', 12.679936882813156), ('Ġuna', 4.8127404879655264), 7.519202571508201]",4.674964154463425
36,1,1,Irene oyó a una niña en la sala durante una noche.,"[('ĠoyÃ³', 17.010839769231783), ('Ġa', 6.339968441406578), ('Ġuna', 5.184685303194712), ('ĠniÃ±a', 3.7367220897445192), ('Ġen', 6.199080253819765), ('Ġla', 1.3884530886680404), ('Ġsala', 4.291454193894319), ('Ġdurante', 11.152708929372103), ('Ġuna', 3.730719207298804), 7.715741593191805]",3.7367220897445192
36,3,0,Irene oyó la niña en la sala durante una noche.,"[('ĠoyÃ³', 17.010839769231783), ('Ġla', 2.3063396307961264), ('ĠniÃ±a', 7.5508418758221305), ('Ġen', 6.520305321517698), ('Ġla', 2.1175494594297968), ('Ġsala', 4.5450529315505825), ('Ġdurante', 11.857149867306168), ('Ġuna', 4.798651669206845), 8.59699720654732]",7.5508418758221305
36,4,0,Irene oyó una niña en la sala durante una noche.,"[('ĠoyÃ³', 17.010839769231783), ('Ġuna', 5.3622044195540965), ('ĠniÃ±a', 6.098058676598857), ('Ġen', 5.336844545788471), ('Ġla', 1.5032769615512929), ('Ġsala', 5.317120199526316), ('Ġdurante', 11.733168262229773), ('Ġuna', 4.004042291217221), 7.9059406464340025]",6.098058676598857
36,2,1,Irene oyó a la discusión en la sala durante una noche.,"[('ĠoyÃ³', 17.016475296735255), ('Ġa', 6.339968441406578), ('Ġla', 2.0795096487813574), ('ĠdiscusiÃ³n', 5.2203776653139755), ('Ġen', 2.7290041935565648), ('Ġla', 0.7375496620169653), ('Ġsala', 1.1144255638116896), ('Ġdurante', 10.498987738969292), ('Ġuna', 4.105481786279726), 7.999631291179233]",5.2203776653139755
36,5,0,Irene oyó la discusión en la sala durante una noche.,"[('ĠoyÃ³', 17.010839769231783), ('Ġla', 2.3063396307961264), ('ĠdiscusiÃ³n', 3.821357561284071), ('Ġen', 2.867074617391641), ('Ġla', 1.0031238956181074), ('Ġsala', 1.5948542834827213), ('Ġdurante', 10.611698289038744), ('Ġuna', 4.136477187548825), 7.598099956556816]",3.821357561284071
14,0,1,Helena derribó a la futbolista en el campo durante el partido.,"[('ĠderribÃ³', 11.521835980849554), ('Ġa', 4.2350989188595936), ('Ġla', 2.240122182630324), ('Ġfutbolista', 6.667870563541609), ('Ġen', 6.627380344083676), ('Ġel', 1.8019599192353362), ('Ġcampo', 4.688758882889132), ('Ġdurante', 9.400059875792152), ('Ġel', 1.2891269164193375), 1.6887210384624352]",6.667870563541609
14,1,1,Helena derribó a una futbolista en el campo durante el partido.,"[('ĠderribÃ³', 11.521835980849554), ('Ġa', 4.2350989188595936), ('Ġuna', 3.6940882785262326), ('Ġfutbolista', 6.340241033908195), ('Ġen', 5.001530659331856), ('Ġel', 1.699111542296963), ('Ġcampo', 2.052740893139863), ('Ġdurante', 6.959876466788554), ('Ġel', 2.5599383684523893), 1.5622738901032707]",6.340241033908195
14,3,0,Helena derribó la futbolista en el campo durante el partido.,"[('ĠderribÃ³', 11.518548589805862), ('Ġla', 2.182358025719731), ('Ġfutbolista', 10.673336871107972), ('Ġen', 3.8547008123751993), ('Ġel', 1.4109951986819305), ('Ġcampo', 4.654945717868296), ('Ġdurante', 9.197180885667143), ('Ġel', 1.4610105052752491), 1.6660028182140616]",10.673336871107972
14,4,0,Helena derribó una futbolista en el campo durante el partido.,"[('ĠderribÃ³', 11.518548589805862), ('Ġuna', 4.108299550031463), ('Ġfutbolista', 8.885817991100286), ('Ġen', 3.434854013366497), ('Ġel', 0.987626194983558), ('Ġcampo', 2.6698311547701032), ('Ġdurante', 7.624868712198311), ('Ġel', 2.2837975207822363), 1.6344790862415124]",8.885817991100286
14,2,1,Helena derribó a la barrera en el campo durante el partido.,"[('ĠderribÃ³', 11.521835980849554), ('Ġa', 4.2350989188595936), ('Ġla', 2.240122182630324), ('Ġbarrera', 4.75682548851701), ('Ġen', 5.50309260714091), ('Ġel', 1.1644408704050082), ('Ġcampo', 6.751361949160072), ('Ġdurante', 12.116384132465903), ('Ġel', 1.842817493635512), 2.808606019543114]",4.75682548851701
14,5,0,Helena derribó la barrera en el campo durante el partido.,"[('ĠderribÃ³', 11.518548589805862), ('Ġla', 2.182358025719731), ('Ġbarrera', 3.0278852752544014), ('Ġen', 6.565389541545478), ('Ġel', 1.0827257216046566), ('Ġcampo', 7.055680434347587), ('Ġdurante', 11.209064204406829), ('Ġel', 1.5384990084479961), 3.840611993616518]",3.0278852752544014
45,0,1,Gabriela localizó a la amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġa', 3.4771204696425406), ('Ġla', 3.4968448159046948), ('Ġamiga', 6.240994489626841), ('Ġen', 3.6180086572293537), ('Ġla', 2.0358343106294456), ('Ġciudad', 4.567595041564473), ('Ġen', 6.334332913903105), ('Ġdos', 8.661805772837253), 3.150964315379069]",6.240994489626841
45,1,1,Gabriela localizó a una amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġa', 3.4771204696425406), ('Ġuna', 7.574148964667058), ('Ġamiga', 5.167074279746361), ('Ġen', 2.1809491438438626), ('Ġla', 1.9555280437049622), ('Ġciudad', 3.7504435535609577), ('Ġen', 6.07509864874337), ('Ġdos', 12.431973672660364), 2.612771438797444]",5.167074279746361
45,3,0,Gabriela localizó la amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġla', 1.8554974305183252), ('Ġamiga', 14.193076017495525), ('Ġen', 3.513751398415112), ('Ġla', 1.6272585666276882), ('Ġciudad', 4.468973310253703), ('Ġen', 6.593567179062841), ('Ġdos', 8.509646530243495), 2.786063909529224]",14.193076017495525
45,4,0,Gabriela localizó una amiga en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġuna', 3.7053593335331776), ('Ġamiga', 10.713137784101248), ('Ġen', 1.646982912889842), ('Ġla', 2.32606397705828), ('Ġciudad', 3.702541569781441), ('Ġen', 5.934210461156557), ('Ġdos', 14.201529308750734), 2.623338052866455]",10.713137784101248
45,2,1,Gabriela localizó a la bodega en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġa', 3.4771204696425406), ('Ġla', 3.4968448159046948), ('Ġbodega', 7.63332200345352), ('Ġen', 1.3750687108472932), ('Ġla', 1.1573964610256675), ('Ġciudad', 4.119570605038407), ('Ġen', 9.377517765778263), ('Ġdos', 10.656782509066524), 2.8353747751846083]",7.63332200345352
45,5,0,Gabriela localizó la bodega en la ciudad en dos minutos.,"[('ĠlocalizÃ³', 9.401468757668022), ('Ġla', 1.8554974305183252), ('Ġbodega', 5.174118689125701), ('Ġen', 1.8949461230426328), ('Ġla', 1.0622969344045687), ('Ġciudad', 5.776415691059326), ('Ġen', 8.72379657537545), ('Ġdos', 11.237241841924192), 2.5514850771971807]",5.174118689125701
4,1,1,Jorge arrolló a una ciclista en la calle en un segundo.,"[('ĠarrollÃ³', 9.334546868564285), ('Ġa', 5.336844545788471), ('Ġuna', 6.818988279201742), ('Ġciclista', 10.673689091576941), ('Ġen', 3.2516993695036405), ('Ġla', 1.9484836343256215), ('Ġcalle', 5.979294681184337), ('Ġen', 5.607349865955151), ('Ġun', 4.705665465399549), 7.662204081908816]",10.673689091576941
4,4,0,Jorge arrolló una ciclista en la calle en un segundo.,"[('ĠarrollÃ³', 9.342530532527537), ('Ġuna', 4.392893688956824), ('Ġciclista', 12.403796035143003), ('Ġen', 4.415435798970714), ('Ġla', 2.1105050500504565), ('Ġcalle', 1.0580702887769644), ('Ġen', 4.711300992903022), ('Ġun', 3.806798828595683), 7.288145943865827]",12.403796035143003
